"","d","theta","rho","offsets","logsdcounty","logsdyears","dgr","thetagr","rhogr","offsetsgr","logsdcountygr","logsdyearsgr"
"473",85,1.5,0.5,1.01,0,0,1.51737396068158e-59,9.16956959588981e-58,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"474",110,1.5,0.5,1.01,0,0,7.85325239787893e-76,6.05463658195203e-74,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"475",135,1.5,0.5,1.01,0,0,4.06449397596681e-92,3.81102612966443e-90,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"476",160,1.5,0.5,1.01,0,0,2.10360121433665e-108,2.32301773865211e-106,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"477",10,1.75,0.5,1.01,0,0,2.53952476996652e-12,2.277082358038e-11,-0.603988560692441,24.3687301502226,-79.4367660273422,22.0767083452824
"478",35,1.75,0.5,1.01,0,0,2.53728276784903e-31,5.89976171976913e-30,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"479",60,1.75,0.5,1.01,0,0,2.53504274506788e-50,9.51604279119668e-49,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"480",85,1.75,0.5,1.01,0,0,2.53280469987553e-69,1.31259340461347e-67,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"481",110,1.75,0.5,1.01,0,0,2.53056863052608e-88,1.67294439484214e-86,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"482",135,1.75,0.5,1.01,0,0,2.52833453527522e-107,2.03265809519316e-105,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"483",160,1.75,0.5,1.01,0,0,2.5261024123802e-126,2.39173535005866e-124,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"484",10,2,0.5,1.01,0,0,5.72097206743947e-14,4.49622556641429e-13,-0.603988560692965,24.3687301502212,-79.4367660273423,22.0767083452821
"485",35,2,0.5,1.01,0,0,1.103432400528e-35,2.2464999384233e-34,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"486",60,2,0.5,1.01,0,0,2.12824507475683e-57,6.99324275813105e-56,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"487",85,2,0.5,1.01,0,0,4.10485236436715e-79,1.86192813619792e-77,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"488",110,2,0.5,1.01,0,0,7.9172333736877e-101,4.58084778132237e-99,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"489",135,2,0.5,1.01,0,0,1.52703626657947e-122,1.07441047949955e-120,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"490",160,2,0.5,1.01,0,0,2.94527096700059e-144,2.44042791986071e-142,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"491",10,2.25,0.5,1.01,0,0,1.26215469956166e-15,8.82584885771824e-15,-0.603988560692992,24.368730150222,-79.4367660273423,22.0767083452821
"492",35,2.25,0.5,1.01,0,0,4.69946026229196e-40,8.50780652915492e-39,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"493",60,2.25,0.5,1.01,0,0,1.749779703275e-64,5.11196497806984e-63,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"494",85,2.25,0.5,1.01,0,0,6.51506521836165e-89,2.62726632327611e-87,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"495",110,2.25,0.5,1.01,0,0,2.42579535698473e-113,1.24775947135306e-111,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"496",135,2.25,0.5,1.01,0,0,9.03211697311061e-138,5.6494301530187e-136,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"497",160,2.25,0.5,1.01,0,0,3.36298512490167e-162,2.47715300294351e-160,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"498",10,2.5,0.5,1.01,0,0,2.74259140323592e-17,1.72684628184565e-16,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"499",35,2.5,0.5,1.01,0,0,1.97131484058853e-44,3.21253425767008e-43,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"500",60,2.5,0.5,1.01,0,0,1.41693808131221e-71,3.72603758865111e-70,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"501",85,2.5,0.5,1.01,0,0,1.0184641666236e-98,3.69665866049976e-97,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"502",110,2.5,0.5,1.01,0,0,7.3204981387451e-126,3.38912737542268e-124,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"503",135,2.5,0.5,1.01,0,0,5.26181428425018e-153,2.96221221446652e-151,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"504",160,2.5,0.5,1.01,0,0,3.7820772626664e-180,2.50738121250321e-178,-0.60398856069299,24.368730150222,-79.4367660273423,22.0767083452821
"505",10,0.5,0.75,1.01,0,0,0.000143191972217062,0.00417834609533572,-0.554873333013017,24.4124719836612,-79.2869075749682,22.2147928385627
"506",35,0.5,0.75,1.01,0,0,5.33598065357909e-10,4.22502806752244e-08,-0.555061068909442,24.4122003441732,-79.2869215861118,22.2147091187287
"507",60,0.5,0.75,1.01,0,0,1.98853492248181e-15,2.56878888591593e-13,-0.555061069609911,24.4122003431621,-79.2869215861639,22.2147091184166
"508",85,0.5,0.75,1.01,0,0,7.41057997665617e-21,1.32782752384268e-18,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"509",110,0.5,0.75,1.01,0,0,2.76166613769481e-26,6.32918572254919e-24,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"510",135,0.5,0.75,1.01,0,0,1.02917718722627e-31,2.87325659857442e-29,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"511",160,0.5,0.75,1.01,0,0,3.83538642940774e-37,1.26253240319771e-34,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"512",10,0.75,0.75,1.01,0,0,5.14775952831482e-06,0.00010412909368147,-0.555056571845068,24.4122068536304,-79.2869212595337,22.2147112199693
"513",35,0.75,0.75,1.01,0,0,3.70336302340951e-14,1.98357212589555e-12,-0.555061069609871,24.4122003431623,-79.2869215861639,22.2147091184165
"514",60,0.75,0.75,1.01,0,0,2.66424862499962e-22,2.31509104989368e-20,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"515",85,0.75,0.75,1.01,0,0,1.91669590341083e-30,2.30440593349535e-28,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"516",110,0.75,0.75,1.01,0,0,1.37889653078172e-38,2.11745246107092e-36,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"517",135,0.75,0.75,1.01,0,0,9.919965077498e-47,1.85398897161669e-44,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"518",160,0.75,0.75,1.01,0,0,7.13655484237015e-55,1.57166949126899e-52,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"519",10,1,0.75,1.01,0,0,1.49151890378629e-07,2.30159020872339e-06,-0.555060971914786,24.4122004846201,-79.2869215792802,22.2147091661427
"520",35,1,0.75,1.01,0,0,2.07141304760948e-18,8.37496812742339e-17,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"521",60,1,0.75,1.01,0,0,2.87676681263551e-29,1.88230257540409e-27,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"522",85,1,0.75,1.01,0,0,3.99523760064739e-40,3.61294065057071e-38,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"523",110,1,0.75,1.01,0,0,5.54856355249837e-51,6.40477258238192e-49,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"524",135,1,0.75,1.01,0,0,7.7058139148284e-62,1.08213656879051e-59,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"525",160,1,0.75,1.01,0,0,1.07017911082994e-72,1.77040996986622e-70,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"526",10,1.25,0.75,1.01,0,0,3.86346265180117e-09,4.81163738538733e-08,-0.555061067585627,24.4122003460927,-79.2869215860262,22.2147091194483
"527",35,1.25,0.75,1.01,0,0,1.03579583100701e-22,3.36159350575353e-21,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"528",60,1.25,0.75,1.01,0,0,2.77697262916205e-36,1.45663904491594e-34,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"529",85,1.25,0.75,1.01,0,0,7.44507435950773e-50,5.39426978528321e-48,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"530",110,1.25,0.75,1.01,0,0,1.99602731537633e-63,1.84541127889554e-61,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"531",135,1.25,0.75,1.01,0,0,5.35135695272206e-77,6.01782616691154e-75,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"532",160,1.25,0.75,1.01,0,0,1.43470086881288e-90,1.90032169667541e-88,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"533",10,1.5,0.75,1.01,0,0,9.36091970309166e-11,9.76367794088655e-10,-0.555061069568239,24.4122003432208,-79.2869215861613,22.2147091184381
"534",35,1.5,0.75,1.01,0,0,4.84479548281043e-27,1.31279043622008e-25,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"535",60,1.5,0.75,1.01,0,0,2.50745055131453e-43,1.09735033659386e-41,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"536",85,1.5,0.75,1.01,0,0,1.29774482526567e-59,7.84230506978604e-58,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"537",110,1.5,0.75,1.01,0,0,6.71654972665726e-76,5.17825308053847e-74,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"538",135,1.5,0.75,1.01,0,0,3.47618725595183e-92,3.25939790788767e-90,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"539",160,1.5,0.75,1.01,0,0,1.79911983536459e-108,1.98677262170091e-106,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"540",10,1.75,0.75,1.01,0,0,2.17216991410605e-12,1.94763816999386e-11,-0.555061069608606,24.4122003431642,-79.2869215861639,22.2147091184175
"541",35,1.75,0.75,1.01,0,0,2.17025222871674e-31,5.04627903766135e-30,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"542",60,1.75,0.75,1.01,0,0,2.16833623634305e-50,8.1394471594166e-49,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"543",85,1.75,0.75,1.01,0,0,2.16642193549008e-69,1.12271497832943e-67,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"544",110,1.75,0.75,1.01,0,0,2.16450932466461e-88,1.43093941487969e-86,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"545",135,1.75,0.75,1.01,0,0,2.16259840237452e-107,1.73861874869034e-105,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"546",160,1.75,0.75,1.01,0,0,2.1606891671291e-126,2.04575370200813e-124,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"547",10,2,0.75,1.01,0,0,4.89394461771325e-14,3.84613683773341e-13,-0.555061069609885,24.4122003431624,-79.2869215861639,22.2147091184166
"548",35,2,0.75,1.01,0,0,9.43919493735844e-36,1.92172295127245e-34,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"549",60,2,0.75,1.01,0,0,1.82058458003313e-57,5.98225357513682e-56,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"550",85,2,0.75,1.01,0,0,3.51145223194445e-79,1.59275859634574e-77,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"551",110,2,0.75,1.01,0,0,6.77271295849527e-101,3.91862202035703e-99,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"552",135,2,0.75,1.01,0,0,1.3062869089001e-122,9.19090026211653e-121,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"553",160,2,0.75,1.01,0,0,2.51950067693827e-144,2.08763233293823e-142,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"554",10,2.25,0.75,1.01,0,0,1.07982349145359e-15,7.55063248548573e-15,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"555",35,2.25,0.75,1.01,0,0,4.0205749660782e-40,7.2786801720996e-39,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"556",60,2.25,0.75,1.01,0,0,1.49700605569286e-64,4.37345699466217e-63,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"557",85,2.25,0.75,1.01,0,0,5.57389714080397e-89,2.24771875338249e-87,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"558",110,2.25,0.75,1.01,0,0,2.07536430585004e-113,1.06750334542448e-111,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"559",135,2.25,0.75,1.01,0,0,7.72733492059929e-138,4.83329535765427e-136,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"560",160,2.25,0.75,1.01,0,0,2.8771673872774e-162,2.11929663437478e-160,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"561",10,2.5,0.75,1.01,0,0,2.34668720510143e-17,1.47752116071894e-16,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"562",35,2.5,0.75,1.01,0,0,1.68674754401164e-44,2.74875750582071e-43,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"563",60,2.5,0.75,1.01,0,0,1.21239731952527e-71,3.18814422006977e-70,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"564",85,2.5,0.75,1.01,0,0,8.71444731377016e-99,3.16301321202808e-97,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"565",110,2.5,0.75,1.01,0,0,6.26375452679261e-126,2.89988031326164e-124,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"566",135,2.5,0.75,1.01,0,0,4.50225004056408e-153,2.53459568016888e-151,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"567",160,2.5,0.75,1.01,0,0,3.23611906262527e-180,2.14542396084459e-178,-0.555061069609906,24.4122003431621,-79.2869215861639,22.2147091184165
"568",10,0.5,1,1.01,0,0,0.000120716827613537,0.00352246560053453,-0.49643034019865,24.4492086057241,-79.1510943572155,22.3423617040286
"569",35,0.5,1,1.01,0,0,4.49845438405767e-10,3.56185445734381e-08,-0.496601639655367,24.4489783266877,-79.1511061403875,22.3422911551257
"570",60,0.5,1,1.01,0,0,1.67641792964233e-15,2.16558858574451e-13,-0.496601640293656,24.4489783258315,-79.1511061404314,22.3422911548627
"571",85,0.5,1,1.01,0,0,6.24742819523108e-21,1.1194111670098e-18,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"572",110,0.5,1,1.01,0,0,2.32819981010916e-26,5.33575708145188e-24,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"573",135,0.5,1,1.01,0,0,8.67639320757642e-32,2.42227126568217e-29,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"574",160,0.5,1,1.01,0,0,3.23339082692156e-37,1.06436603093504e-34,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"575",10,0.75,1,1.01,0,0,4.34004774118885e-06,8.77890967951097e-05,-0.496597535815337,24.4489838457207,-79.1511058656413,22.3422929259126
"576",35,0.75,1,1.01,0,0,3.1222849820341e-14,1.67232745225442e-12,-0.496601640293629,24.4489783258314,-79.1511061404314,22.3422911548627
"577",60,0.75,1,1.01,0,0,2.24621335193408e-22,1.95183240015635e-20,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"578",85,0.75,1,1.01,0,0,1.61595576683063e-30,1.9428261162393e-28,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"579",110,0.75,1,1.01,0,0,1.16254007577012e-38,1.78520831209156e-36,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"580",135,0.75,1,1.01,0,0,8.3634679581749e-47,1.56308487367546e-44,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"581",160,0.75,1,1.01,0,0,6.01679010859743e-55,1.32506372217767e-52,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"582",10,1,1,1.01,0,0,1.25758255222566e-07,1.94055999329096e-06,-0.496601551129357,24.4489784457834,-79.1511061346381,22.3422911950866
"583",35,1,1,1.01,0,0,1.74652356086063e-18,7.06134768219034e-17,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"584",60,1,1,1.01,0,0,2.42556211720689e-29,1.58706653151424e-27,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"585",85,1,1,1.01,0,0,3.36860705247536e-40,3.04626085308212e-38,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"586",110,1,1,1.01,0,0,4.67830256478996e-51,5.4002056137617e-49,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"587",135,1,1,1.01,0,0,6.49720034031194e-62,9.12407532739666e-60,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"588",160,1,1,1.01,0,0,9.02327536056779e-73,1.49272834368006e-70,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"589",10,1.25,1,1.01,0,0,3.25776472120003e-09,4.05719963576571e-08,-0.496601638446683,24.448978328315,-79.1511061403154,22.3422911557326
"590",35,1.25,1,1.01,0,0,8.73407981579103e-23,2.83455275447253e-21,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"591",60,1.25,1,1.01,0,0,2.34161017676512e-36,1.22826672517025e-34,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"592",85,1.25,1,1.01,0,0,6.27786594074421e-50,4.54856102899805e-48,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"593",110,1.25,1,1.01,0,0,1.68309828685514e-63,1.55609062852952e-61,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"594",135,1.25,1,1.01,0,0,4.51239301691551e-77,5.07436359708978e-75,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"595",160,1.25,1,1.01,0,0,1.20977431313021e-90,1.60239370565894e-88,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"596",10,1.5,1,1.01,0,0,7.89405586691866e-11,8.23350619886801e-10,-0.496601640256413,24.4489783258811,-79.1511061404292,22.3422911548814
"597",35,1.5,1,1.01,0,0,4.08561203579893e-27,1.10706498152697e-25,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"598",60,1.5,1,1.01,0,0,2.11453098236435e-43,9.25389401083054e-42,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"599",85,1.5,1,1.01,0,0,1.09438714106991e-59,6.61338231554118e-58,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"600",110,1.5,1,1.01,0,0,5.66406084624952e-76,4.36680253588967e-74,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"601",135,1.5,1,1.01,0,0,2.93146584659728e-92,2.74864031349678e-90,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"602",160,1.5,1,1.01,0,0,1.51719627366936e-108,1.67543995897829e-106,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"603",10,1.75,1,1.01,0,0,1.83196568326801e-12,1.64255815362479e-11,-0.496601640293314,24.4489783258327,-79.1511061404314,22.3422911548632
"604",35,1.75,1,1.01,0,0,1.83034834486295e-31,4.25589138216931e-30,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"605",60,1.75,1,1.01,0,0,1.82873243431409e-50,6.86460900366117e-49,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"606",85,1.75,1,1.01,0,0,1.82711795036087e-69,9.46871713095088e-68,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"607",110,1.75,1,1.01,0,0,1.82550489174378e-88,1.2068221869694e-86,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"608",135,1.75,1,1.01,0,0,1.82389325720444e-107,1.4663129318357e-105,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"609",160,1.75,1,1.01,0,0,1.8222830454857e-126,1.7253445568228e-124,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"610",10,2,1,1.01,0,0,4.12788385015331e-14,3.24400382365753e-13,-0.496601640293623,24.4489783258313,-79.1511061404314,22.3422911548627
"611",35,2,1,1.01,0,0,7.96165534839583e-36,1.62089410671687e-34,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"612",60,2,1,1.01,0,0,1.53560415427596e-57,5.04580445474073e-56,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"613",85,2,1,1.01,0,0,2.96179627909251e-79,1.34343399238025e-77,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"614",110,2,1,1.01,0,0,5.71256412299969e-101,3.30521862392796e-99,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"615",135,2,1,1.01,0,0,1.10181071837201e-122,7.75220331635353e-121,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"616",160,2,1,1.01,0,0,2.12511725554495e-144,1.76084575372336e-142,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"617",10,2.25,1,1.01,0,0,9.10896311153503e-16,6.36923111556666e-15,-0.49660164029366,24.4489783258313,-79.1511061404314,22.3422911548627
"618",35,2.25,1,1.01,0,0,3.39159773268757e-40,6.13993795016906e-39,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"619",60,2.25,1,1.01,0,0,1.26281499217018e-64,3.68924962242755e-63,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"620",85,2.25,1,1.01,0,0,4.70191877143999e-89,1.89607701815675e-87,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"621",110,2.25,1,1.01,0,0,1.75069509550463e-113,9.00500001818631e-112,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"622",135,2.25,1,1.01,0,0,6.5184735560313e-138,4.07716333746683e-136,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"623",160,2.25,1,1.01,0,0,2.42706440486331e-162,1.78774978397032e-160,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"624",10,2.5,1,1.01,0,0,1.97980257766848e-17,1.24648545081602e-16,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"625",35,2.5,1,1.01,0,0,1.42303888147118e-44,2.31898541760925e-43,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"626",60,2.5,1,1.01,0,0,1.02284928862122e-71,2.68968539240529e-70,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"627",85,2.5,1,1.01,0,0,7.35201743856311e-99,2.66848889859124e-97,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"628",110,2.5,1,1.01,0,0,5.28446966901618e-126,2.44649854451976e-124,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"629",135,2.5,1,1.01,0,0,3.79836145875758e-153,2.13832590216964e-151,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
"630",160,2.5,1,1.01,0,0,2.73017931316111e-180,1.80999991849367e-178,-0.496601640293653,24.4489783258313,-79.1511061404314,22.3422911548627
